File_name,airplane_title,max_speed_kmph,error,range_km 
14940-Ultralight_Design_Atos_Trike.html,['Ultralight Design Atos Trike - Wikipedia'],,1,
14941-Ultraflight_Electric_Lazair.html,['Ultraflight Lazair - Wikipedia'],89,0,135
14942-Ultraflight_Lazair_SS.html,['Ultraflight Lazair - Wikipedia'],89,0,135
14943-Ultralite_Soaring_Wizard_W1.html,['Ultralite Soaring Wizard - Wikipedia'],68,0,
14944-Ultralite_Soaring_Wizard_J2.html,['Ultralite Soaring Wizard - Wikipedia'],68,0,
14945-Ultravia_Longnose_Pelican.html,['Ultravia Pelican - Wikipedia'],,1,104
14946-Ultralite_Soaring_Wizard_J-3.html,['Ultralite Soaring Wizard - Wikipedia'],68,0,
14947-Ultralite_Soaring_Wizard_J-3_Magnum.html,['Ultralite Soaring Wizard - Wikipedia'],68,0,
14948-Ultralite_Soaring_Wizard_T3.html,['Ultralite Soaring Wizard - Wikipedia'],68,0,
14949-Ultravia_Pelican_PL.html,['Ultravia Pelican - Wikipedia'],,1,104
1495-CAMS_38.html,['CAMS 38 - Wikipedia'],300,0,
14950-Ultravia_Pelican_Tutor.html,['Ultravia Pelican - Wikipedia'],,1,104
14951-Ultravia_Flyer_Super_Sport.html,['Ultravia Pelican - Wikipedia'],,1,104
14952-Ultravia_Le_Pelican.html,['Ultravia Pelican - Wikipedia'],,1,104
14953-Ultravia_Pelican_Sport.html,['Ultravia Pelican - Wikipedia'],,1,104
14954-Ultravia_Super_Pelican.html,['Ultravia Pelican - Wikipedia'],,1,104
14955-Ultravia_Pelican_Club.html,['Ultravia Pelican - Wikipedia'],,1,104
14956-Ultravia_Pelican_Sport_600.html,['Ultravia Pelican - Wikipedia'],,1,104
14957-Union_G.I.html,['Union G.I - Wikipedia'],128,0,
14958-United_Consultants_Twin_Bee.html,['United Consultants Twin Bee - Wikipedia'],238,0,900
14959-Umbaugh_U-17.html,['Air &amp; Space 18A - Wikipedia'],156,0,261
1496-Wikipedia,[],,1,
14960-Umbaugh_U-18.html,['Air &amp; Space 18A - Wikipedia'],156,0,261
14961-Ultravia_Pelican_AULA_600.html,['Ultravia Pelican - Wikipedia'],,1,104
14962-V-STOL_Aircraft.html,['V-STOL Aircraft Corporation - Wikipedia'],,1,
14963-V-STOL_Pairadigm.html,['V-STOL Pairadigm - Wikipedia'],140,0,250
14964-V-STOL_Solution.html,['V-STOL Solution - Wikipedia'],,1,
14965-Vakhmistrov_I-Ze.html,['Vakhmistrov I-Ze - Wikipedia'],518,0,
14966-V-STOL_Super_Solution_2000.html,['V-STOL Super Solution 2000 - Wikipedia'],,1,100
14967-Vladimir_Sergeyevich_Vakhmistrov.html,['Vladimir Vakhmistrov - Wikipedia'],,1,
14968-V-STOL_XC_2000T.html,['V-STOL XC 2000T - Wikipedia'],140,0,100
14969-Vakhmistrov_Zveno-1.html,['Zveno project - Wikipedia'],,1,
1497-CAMS_51.html,['CAMS 51 - Wikipedia'],200,0,100
14970-Vakhmistrov_Zveno-1a.html,['Zveno project - Wikipedia'],,1,
14971-Vakhmistrov_Zveno-2.html,['Zveno project - Wikipedia'],,1,
14972-Vakhmistrov_Zveno-3.html,['Zveno project - Wikipedia'],,1,
14973-Vakhmistrov_Zveno-5.html,['Zveno project - Wikipedia'],,1,
14974-Valmet_L-70_Vinka.html,['Valmet L-70 Vinka - Wikipedia'],240,0,860
14975-Vakhmistrov_Zveno-6.html,['Zveno project - Wikipedia'],,1,
14976-Valtion_Lentokonetehtaat.html,['Valtion lentokonetehdas - Wikipedia'],,1,
14977-Valmet_L-90_Redigo.html,['Valmet L-90 Redigo - Wikipedia'],354,0,1000
14978-Vakhmistrov_Zveno-7.html,['Zveno project - Wikipedia'],,1,
14979-Valmet_L-80_Turbo-Vinha.html,['Valmet L-80 Turbo-Vinha - Wikipedia'],350,0,1550
1498-CAMS_46.html,['CAMS 46 - Wikipedia'],157,0,450
14980-Vakhmistrov_Aviamatka.html,['Zveno project - Wikipedia'],,1,
14981-Valley_Engineering_Back_Yard_Flyer_UL.html,['Valley Engineering Backyard Flyer - Wikipedia'],,1,
14982-Valentin_Taifun.html,['Valentin Taifun - Wikipedia'],,1,1250
14983-Valmet_PIK-23_Towmaster.html,['Valmet PIK-23 Towmaster - Wikipedia'],250,0,1250
14984-Valmet_L-90TP_Redigo.html,['Valmet L-90 Redigo - Wikipedia'],354,0,1000
14985-Valmet_Vihuri_II.html,['Valmet Vihuri - Wikipedia'],432,0,
14986-Valmet_Tuuli_IV.html,['Valmet Tuuli - Wikipedia'],255,0,1125
14987-Valmet_Vihuri_I.html,['Valmet Vihuri - Wikipedia'],432,0,
14988-Valmet_Tuuli_I.html,['Valmet Tuuli - Wikipedia'],255,0,1125
14989-Valmet_Tuuli_II.html,['Valmet Tuuli - Wikipedia'],255,0,1125
1499-CAMS_53.html,['CAMS 53 - Wikipedia'],212,0,1000
14990-Valmet_Tuuli_III.html,['Valmet Tuuli - Wikipedia'],255,0,1125
14991-Wikipedia,[],,1,
14992-Yakovlev_Yak-2.html,['Yakovlev Yak-2 - Wikipedia'],515,0,800
14993-Yakovlev_EG.html,['Yakovlev EG - Wikipedia'],150,0,235
14994-Yakovlev_Yak-1.html,['Yakovlev Yak-1 - Wikipedia'],592,0,700
14995-Yakovlev_BB-22.html,['Yakovlev Yak-2 - Wikipedia'],515,0,800
14996-Yakovlev_Ya-20.html,['Yakovlev UT-2 - Wikipedia'],210,0,1130
14997-Yakovlev_Ya-21.html,['Yakovlev Ya-21 - Wikipedia'],322,0,715
14998-Yakovlev_LT-2.html,['Yakovlev AIR-16 - Wikipedia'],,1,
14999-Yakovlev_Yak-3.html,['Yakovlev Yak-3 - Wikipedia'],646,0,
15-List_of_aircraft_(H-He).html,['List of aircraft (H-He) - Wikipedia'],,1,
150-1-85780-083-4.html,['Book sources - Wikipedia'],,1,
1500-CAMS_50.html,['CAMS 50 - Wikipedia'],217,0,
15000-Yakovlev_LT-1.html,['Yakovlev AIR-11 - Wikipedia'],82,0,720
15001-Yakovlev_Yak-4.html,['Yakovlev Yak-4 - Wikipedia'],533,0,925
15002-9_781902_109046.html,['Book sources - Wikipedia'],,1,
15003-Yakovlev_Yak-7.html,['Yakovlev Yak-7 - Wikipedia'],495,0,643
15004-Yakovlev_Yak-8.html,['Yakovlev Yak-8 - Wikipedia'],248,0,890
15005-Yakovlev_Yak-5.html,['Yakovlev Yak-5 - Wikipedia'],250,0,450
15006-Yakovlev_Yak-9.html,['Yakovlev Yak-9 - Wikipedia'],676,0,675
15007-Yakovlev_Yak-10.html,['Yakovlev Yak-10 - Wikipedia'],206,0,605
15008-Yakovlev_Yak-12.html,['Yakovlev Yak-12 - Wikipedia'],182,0,765
15009-Yakovlev_Yak-6.html,['Yakovlev Yak-6 - Wikipedia'],187,0,900
1501-CAMS_55.html,['CAMS 55 - Wikipedia'],195,0,1280
15010-Yakovlev_Yak-14.html,['Yakovlev Yak-14 - Wikipedia'],300,0,
15011-Yakovlev_Yak-11.html,['Yakovlev Yak-11 - Wikipedia'],460,0,1250
15012-Yakovlev_Yak-15.html,['Yakovlev Yak-15 - Wikipedia'],786,0,
15013-Yakovlev_Yak-16.html,['Yakovlev Yak-16 - Wikipedia'],370,0,800
15014-Yakovlev_Yak-17.html,['Yakovlev Yak-17 - Wikipedia'],744,0,395
15015-Yakovlev_Yak-18.html,['Yakovlev Yak-18 - Wikipedia'],300,0,700
15016-Yakovlev_Yak-18T.html,['Yakovlev Yak-18T - Wikipedia'],262,0,740
15017-Yakovlev_Yak-19.html,['Yakovlev Yak-19 - Wikipedia'],907,0,580
15018-Yakovlev_Yak-20.html,['Yakovlev Yak-20 - Wikipedia'],160,0,400
15019-Yakovlev_Yak-23.html,['Yakovlev Yak-23 - Wikipedia'],925,0,1200
1502-CAMS_42_ET.2.html,['CAMS 46 - Wikipedia'],157,0,450
15020-Yakovlev_Yak-24.html,['Yakovlev Yak-24 - Wikipedia'],175,0,380
15021-Yakovlev_Yak-17-RD10.html,['Yakovlev Yak-15 - Wikipedia'],786,0,
15022-Yakovlev_Yak-21.html,['Yakovlev Yak-15 - Wikipedia'],786,0,
15023-Yakovlev_Yak-25_(1947).html,['Yakovlev Yak-25 (1947) - Wikipedia'],982,0,1600
15024-Yakovlev_Yak-25.html,['Yakovlev Yak-25 - Wikipedia'],090,0,2700
15025-Yakovlev_Yak-26.html,['Yakovlev Yak-26 - Wikipedia'],200,0,2200
15026-Yakovlev_Yak-27.html,['Yakovlev Yak-27 - Wikipedia'],285,0,2380
15027-Yakovlev_Yak-30_(1948).html,['Yakovlev Yak-30 (1948) - Wikipedia'],030,0,1000
15028-Yakovlev_Yak-30_(1960).html,['Yakovlev Yak-30 (1960) - Wikipedia'],660,0,965
15029-Yakovlev_Yak-32.html,['Yakovlev Yak-32 - Wikipedia'],767,0,965
1503-CAMS_52.html,['CAMS 52 - Wikipedia'],200,0,1400
15030-Yakovlev_Yak-33.html,['Yakovlev Yak-33 - Wikipedia'],,1,4000
15031-Yakovlev_Yak-36.html,['Yakovlev Yak-36 - Wikipedia'],900,0,370
15032-Yakovlev_Yak-38.html,['Yakovlev Yak-38 - Wikipedia'],280,0,1300
15033-Yakovlev_Yak-40.html,['Yakovlev Yak-40 - Wikipedia'],,1,1800
15034-Yakovlev_Yak-41.html,['Yakovlev Yak-141 - Wikipedia'],800,0,2100
15035-Yakovlev_Yak-42.html,['Yakovlev Yak-42 - Wikipedia'],810,0,4000
15036-Yakovlev_Yak-43.html,['Yakovlev Yak-43 - Wikipedia'],,1,
15037-Yakovlev_Yak-44.html,['Yakovlev Yak-44 - Wikipedia'],740,0,4000
15038-Yakovlev_Yak-45.html,['Yakovlev Yak-45 - Wikipedia'],,1,
15039-Yakovlev_Yak-46.html,['Yakovlev Yak-46 - Wikipedia'],,1,3500
1504-CAMS_58.html,['CAMS 58 - Wikipedia'],200,0,950
15040-Yakovlev_Yak-50_(1949).html,['Yakovlev Yak-50 (1949) - Wikipedia'],120,0,850
15041-Yakovlev_Yak-52.html,['Yakovlev Yak-52 - Wikipedia'],285,0,550
15042-Yakovlev_Yak-54.html,['Yakovlev Yak-54 - Wikipedia'],450,0,
15043-Yakovlev_Yak-55.html,['Yakovlev Yak-55 - Wikipedia'],305,0,
15044-Yakovlev_Yak-50_(1975).html,['Yakovlev Yak-50 (1975) - Wikipedia'],400,0,500
15045-Yakovlev_Yak-58.html,['Yakovlev Yak-58 - Wikipedia'],300,0,1000
15046-Yakovlev_Yak-53.html,['Yakovlev Yak-53 - Wikipedia'],300,0,
15047-Yakovlev_Yak-60.html,['Yakovlev Yak-60 - Wikipedia'],,1,
15048-Yakovlev_Yak-77.html,['Yakovlev Yak-77 - Wikipedia'],800,0,10000
15049-Yakovlev_Yak-100.html,['Yakovlev Yak-100 - Wikipedia'],170,0,325
1505-CAMS_56.html,['CAMS 53 - Wikipedia'],212,0,1000
15050-Yakovlev_Yak-112.html,['Yakovlev Yak-112 - Wikipedia'],230,0,1000
15051-Yakovlev_Yak-130.html,['Yakovlev Yak-130 - Wikipedia'],060,0,2100
15052-Yakovlev_Yak-140.html,['Yakovlev Yak-140 - Wikipedia'],275,0,1900
15053-Yakovlev_Yak-104.html,['Yakovlev Yak-30 (1960) - Wikipedia'],660,0,965
15054-Yakovlev_Yak-141.html,['Yakovlev Yak-141 - Wikipedia'],800,0,2100
15055-Yakovlev_Yak-152.html,['Yakovlev Yak-152 - Wikipedia'],500,0,1500
15056-Yakovlev_Yak-200.html,['Yakovlev Yak-200 - Wikipedia'],400,0,1280
15057-Yakovlev_Yak-110.html,['Yakovlev Yak-55 - Wikipedia'],305,0,
15058-Yakovlev_Yak-201.html,['Yakovlev Yak-201 - Wikipedia'],,1,1250
15059-Zalewski_W.Z.II.html,['Zalewski W.Z.II - Wikipedia'],,1,
1506-CAMS_60.html,['CAMS 52 - Wikipedia'],200,0,1400
15060-Franky_Zapata.html,['Franky Zapata - Wikipedia'],,1,
15061-Zaschka_helicopter.html,['Engelbert Zaschka - Wikipedia'],,1,
15062-Zalewski_W.Z.XI_Kogutek_I.html,['Zalewski W.Z.XI Kogutek - Wikipedia'],90,0,
15063-Zaschka_Gyroplane.html,['Engelbert Zaschka - Wikipedia'],,1,
15064-Zalewski_W.Z.XII_Kogutek_II.html,['Zalewski W.Z.XII Kogutek II - Wikipedia'],98,0,800
15065-Zalewski_W.Z.X.html,['CWL WZ.X - Wikipedia'],220,0,800
15066-Zaschka_rotary_wing_system.html,['Engelbert Zaschka - Wikipedia'],,1,
15067-Zaschka_human_powered_glider.html,['Engelbert Zaschka - Wikipedia'],,1,
15068-Asmelash_Zeferu.html,['Zeferu K-570 - Wikipedia'],,1,
15069-Zeferu_K-570.html,['Zeferu K-570 - Wikipedia'],,1,
1507-CAMS_80.html,['CAMS 80 - Wikipedia'],,1,
15070-Zenair.html,['Zenair - Wikipedia'],,1,
15071-Zenair_Zipper-RX.html,['Zenair Zipper - Wikipedia'],81,0,100
15072-Zenair_Cricket.html,['Colomban Cri-cri - Wikipedia'],220,0,460
15073-Zenair_Zipper_II.html,['Zenair Zipper - Wikipedia'],81,0,100
15074-Zenair_CH_100.html,['Zenair CH 100 - Wikipedia'],201,0,400
15075-Zenair_Zipper.html,['Zenair Zipper - Wikipedia'],81,0,100
15076-Zenair_CH_150.html,['Zenair CH 150 - Wikipedia'],280,0,1220
15077-Zenair_CH_640.html,['Zenair CH 640 - Wikipedia'],260,0,510
15078-Zenair_CH_200.html,['Zenair CH 200 - Wikipedia'],237,0,520
15079-Zenair_CH_300_Tri-Z.html,['Zenair CH 300 - Wikipedia'],260,0,530
1508-CAMS_57.html,['CAMS 53 - Wikipedia'],212,0,1000
15080-Zenair_CH_300.html,['Zenair CH 300 - Wikipedia'],260,0,530
15081-Zenair_CH_2000.html,['AMD Alarus - Wikipedia'],,1,486
15082-Zenith_Aircraft_Company.html,['Zenith Aircraft Company - Wikipedia'],,1,
15083-Zenair_CH_250.html,['Zenair CH 200 - Wikipedia'],237,0,520
15084-Zenair_CH_180.html,['Zenair CH 180 - Wikipedia'],,1,565
15085-Zenith_STOL_CH_701.html,['Zenith STOL CH 701 - Wikipedia'],137,0,372
15086-Zenair_CH_650.html,['AMD Zodiac - Wikipedia'],257,0,608
15087-Zenith_STOL_CH_750.html,['Zenith STOL CH 701 - Wikipedia'],137,0,372
15088-Zenith_CH_601.html,['AMD Zodiac - Wikipedia'],257,0,608
15089-Zenith_Albatross_Z-12.html,['Zenith Albatross Z-12 - Wikipedia'],201,0,1200
1509-CAMS_90.html,['CAMS 90 - Wikipedia'],186,0,440
15090-Zenith_STOL_CH_801.html,['Zenith STOL CH 801 - Wikipedia'],,1,370
15091-Zenith_CH_2000_Alarus.html,['AMD Alarus - Wikipedia'],,1,486
15092-Zenith_CH_600.html,['AMD Zodiac - Wikipedia'],257,0,608
15093-Zenith_Albatross_Z-6.html,['Zenith Z-6 - Wikipedia'],240,0,
15094-List_of_Zeppelins.html,['List of Zeppelins - Wikipedia'],,1,6757
15095-Zeppelin_C.I.html,['Zeppelin C.I - Wikipedia'],200,0,
15096-Agusta_A119_Koala.html,['AgustaWestland AW119 Koala - Wikipedia'],,1,954
15097-Agusta_A129_Mangusta.html,['Agusta A129 Mangusta - Wikipedia'],278,0,510
15098-AgustaWestland_AW109_Grand.html,['AgustaWestland AW109S Grand - Wikipedia'],311,0,
15099-AgustaWestland_AW159.html,['AgustaWestland AW159 Wildcat - Wikipedia'],311,0,777
151-978-1906537340.html,['Book sources - Wikipedia'],,1,
1510-Canadair.html,['Canadair - Wikipedia'],,1,
15100-Airbus_Helicopters_X6.html,['Airbus Helicopters X6 - Wikipedia'],,1,
15101-Ambi_Budd.html,['Ambi Budd - Wikipedia'],,1,
15102-XH-26_Jet_Jeep.html,['American Helicopter XH-26 Jet Jeep - Wikipedia'],135,0,104
15103-Arrow_Coax_Livella_Uno.html,['Arrow Coax Livella Uno - Wikipedia'],110,0,
15104-Auroa_Helicopters_Auroa.html,['Auroa Helicopters Auroa - Wikipedia'],170,0,
15105-Avian_Gyroplane.html,['Avian Gyroplane - Wikipedia'],190,0,
15106-Avicopter.html,['Aviation Industry Corporation of China - Wikipedia'],,1,
15107-Avicopter_AC313.html,['Avicopter AC313 - Wikipedia'],,1,
15108-Aviomania.html,['Aviomania - Wikipedia'],,1,
15109-Avimech_Dragonfly_DF-1.html,['Avimech Dragonfly DF-1 - Wikipedia'],185,0,
1511-CAMS_120.html,['CAMS 120 - Wikipedia'],220,0,
15110-Aviomania_Genesis_Duo_G2SA.html,['Aviomania G2SA Genesis Duo - Wikipedia'],180,0,
15111-Aviomania_Genesis_Solo_G1SA.html,['Aviomania G1SA Genesis Solo - Wikipedia'],130,0,
15112-Piaggio_P.108.html,['Piaggio P.108 - Wikipedia'],475,0,3295
15113-Piaggio_P.111.html,['Piaggio P.111 - Wikipedia'],575,0,1659
15114-Piaggio_P.136.html,['Piaggio P.136 - Wikipedia'],335,0,1450
15115-Piaggio_P.119.html,['Piaggio P.119 - Wikipedia'],644,0,1513
15116-Piaggio_P.149.html,['Piaggio P.149 - Wikipedia'],304,0,1090
15117-Piaggio_P.148.html,['Piaggio P.148 - Wikipedia'],234,0,923
15118-Piaggio_P.150.html,['Piaggio P.150 - Wikipedia'],350,0,1400
15119-Piaggio_P.166.html,['Piaggio P.166 - Wikipedia'],400,0,1390
1512-CAMS_110.html,['CAMS 110 - Wikipedia'],240,0,2700
15120-Piaggio_P.180_Avanti.html,['Piaggio P.180 Avanti - Wikipedia'],740,0,2800
15121-Piaggio_PD.808.html,['Piaggio PD.808 - Wikipedia'],852,0,2128
15122-Piasecki_H-16_Transporter.html,['Piasecki H-16 Transporter - Wikipedia'],251,0,216
15123-Piasecki.html,['Piasecki - Wikipedia'],,1,
15124-Piasecki_HRP_Rescuer.html,['Piasecki HRP Rescuer - Wikipedia'],169,0,300
15125-Piasecki_H-25_Army_Mule.html,['Piasecki HUP Retriever - Wikipedia'],169,0,340
15126-Piasecki_H-27.html,['Piasecki H-16 Transporter - Wikipedia'],251,0,216
15127-Piasecki_HJP.html,['Piasecki HUP Retriever - Wikipedia'],169,0,340
15128-Piasecki_HUP_Retriever.html,['Piasecki HUP Retriever - Wikipedia'],169,0,340
15129-Piasecki_R-16_Transporter.html,['Piasecki H-16 Transporter - Wikipedia'],251,0,216
1513-Canadair_CL-4_Argonaut.html,['Canadair North Star - Wikipedia'],,1,3860
15130-Piasecki_VZ-8_Airgeep.html,['Piasecki VZ-8 Airgeep - Wikipedia'],136,0,30
15131-Piasecki_H-21_Shawnee.html,['Piasecki H-21 - Wikipedia'],204,0,265
15132-Piasecki_PA-59.html,['Piasecki VZ-8 Airgeep - Wikipedia'],136,0,30
15133-Piasecki_PV-2.html,['Piasecki PV-2 - Wikipedia'],160,0,150
15134-Piasecki_16H_Pathfinder.html,['Piasecki 16H Pathfinder - Wikipedia'],370,0,950
15135-Piasecki_PA-2B.html,['Platt-LePage XR-1 - Wikipedia'],177,0,
15136-Piasecki_X-49A.html,['Piasecki X-49 - Wikipedia'],,1,
15137-Piasecki_PA-97_Helistat.html,['Piasecki PA-97 - Wikipedia'],,1,
15138-Piasecki_PD-22.html,['Piasecki H-21 - Wikipedia'],204,0,265
15139-Piasecki_PV-3.html,['Piasecki HRP Rescuer - Wikipedia'],169,0,300
1514-Canadair_C-4.html,['Canadair North Star - Wikipedia'],,1,3860
15140-Bertrand_Piccard.html,['Bertrand Piccard - Wikipedia'],,1,45755
15141-Claude_Piel.html,['Claude Piel - Wikipedia'],,1,
15142-Piasecki_PV-18.html,['Piasecki HUP Retriever - Wikipedia'],169,0,340
15143-Piasecki_PV-14.html,['Piasecki HUP Retriever - Wikipedia'],169,0,340
15144-Piccard_Eureka.html,['Piccard Eureka - Wikipedia'],109,0,160
15145-Piasecki_PV-15.html,['Piasecki H-16 Transporter - Wikipedia'],251,0,216
15146-Piel_CP.500.html,['Piel CP.500 - Wikipedia'],300,0,1200
15147-Piasecki_PV-17.html,['Piasecki HRP Rescuer - Wikipedia'],169,0,300
15148-Piel_Beryl.html,['Piel Beryl - Wikipedia'],175,0,600
15149-Piel_Diamant.html,['Piel Diamant - Wikipedia'],260,0,1150
1515-Canadair_CL-2_North_Star.html,['Canadair North Star - Wikipedia'],,1,3860
15150-Piel_Emeraude_Club.html,['Piel Emeraude - Wikipedia'],215,0,1000
15151-Piel_Smaragd.html,['Piel Emeraude - Wikipedia'],215,0,1000
15152-Piel_Super_Diamant.html,['Piel Diamant - Wikipedia'],260,0,1150
15153-Piel_Super_Emeraude.html,['Piel Emeraude - Wikipedia'],215,0,1000
15154-Piel_Pinocchio_II.html,['Piel Pinocchio II - Wikipedia'],260,0,550
15155-Piel_Saphir.html,['Piel Emeraude - Wikipedia'],215,0,1000
15156-Pietenpol_Air_Camper.html,['Pietenpol Air Camper - Wikipedia'],160,0,
15157-Piel_Onyx.html,['Piel Onyx - Wikipedia'],,1,
15158-Pietenpol_Sky_Scout.html,['Pietenpol Sky Scout - Wikipedia'],100,0,
15159-Piel_Zephir.html,['Piel Zephir - Wikipedia'],310,0,450
1516-Canadair_CL-5.html,['Canadair North Star - Wikipedia'],,1,3860
15160-Pigeon_Scout.html,['Albree Pigeon-Fraser - Wikipedia'],166,0,
15161-Bernard_Pietenpol.html,['Bernard Pietenpol - Wikipedia'],,1,
15162-Polyteknikkojen_Ilmailukerho.html,['Polyteknikkojen Ilmailukerho - Wikipedia'],,1,
15163-PIK-3a_Kanttikolmonen.html,['PIK-3 - Wikipedia'],,1,
15164-Template,[],,1,
15165-Template_talk,[],,1,
15166-PIK-5_Cumulus.html,['PIK-5 - Wikipedia'],,1,
15167-Human-powered_transport.html,['Human-powered transport - Wikipedia'],,1,1219
15168-Human-powered_land_vehicle.html,['Human-powered land vehicle - Wikipedia'],,1,
15169-PIK-3c_Kajava.html,['PIK-3 - Wikipedia'],,1,
1517-Canadair_C-5.html,['Canadair North Star - Wikipedia'],,1,3860
15170-PIK-7_Harakka.html,['Harakka - Wikipedia'],117,0,
15171-29er_(bicycle).html,['29er (bicycle) - Wikipedia'],,1,
15172-Outline_of_bicycles.html,['Outline of bicycles - Wikipedia'],,1,
15173-Bicycle_trailer.html,['Bicycle trailer - Wikipedia'],,1,
15174-BMX_bike.html,['BMX bike - Wikipedia'],,1,
15175-Bicycle.html,['Bicycle - Wikipedia'],,1,8000
15176-Boneshaker_(bicycle).html,['Velocipede - Wikipedia'],,1,
15177-Cargo_bike.html,['Cargo bike - Wikipedia'],,1,
15178-0-08-021738-9.html,['Book sources - Wikipedia'],,1,
15179-City_bicycle.html,['Utility bicycle - Wikipedia'],,1,
1518-Canadair_CL-1_Canso.html,['Consolidated PBY Catalina - Wikipedia'],315,0,2520
15180-Ch%C5%ABhachi_Ninomiya.html,['Chūhachi Ninomiya - Wikipedia'],,1,
15181-Augustus_Moore_Herring.html,['Augustus Moore Herring - Wikipedia'],,1,
15182-Ader_Eole.html,['Ader Éole - Wikipedia'],58,0,
15183-Phillips_1893_Multi-Wing_Flying_machine.html,['Horatio Frederick Phillips - Wikipedia'],,1,
15184-Frederick_W._Lanchester.html,['Frederick W. Lanchester - Wikipedia'],,1,
15185-Louis_Capazza.html,['Louis Capazza - Wikipedia'],,1,
15186-Lilienthal_Derwitzer.html,['Derwitzer Glider - Wikipedia'],,1,
15187-Lilienthal_Normalsegelapparat.html,['Lilienthal Normalsegelapparat - Wikipedia'],,1,
15188-Percy_Pilcher.html,['Percy Pilcher - Wikipedia'],,1,
15189-Shivkar_Bapuji_Talpade.html,['Shivkar Bapuji Talpade - Wikipedia'],,1,
1519-Canadair_CL-13_Sabre.html,['Canadair Sabre - Wikipedia'],122,0,1481
15190-Frost_Airship_Glider.html,['Frost Airship Glider - Wikipedia'],,1,
15191-Flugan.html,['Flugan - Wikipedia'],,1,
15192-Lyman_Gilmore.html,['Lyman Gilmore - Wikipedia'],,1,
15193-Wright_No.1_Glider.html,['Wright Glider - Wikipedia'],,1,
15194-Alberto_Santos-Dumont.html,['Alberto Santos-Dumont - Wikipedia'],,1,
15195-Gustav_Whitehead.html,['Gustave Whitehead - Wikipedia'],,1,
15196-Zeppelin_LZ_1.html,['Zeppelin LZ 1 - Wikipedia'],27,0,
15197-Santos-Dumont_number_6.html,['Santos-Dumont number 6 - Wikipedia'],40,0,
15198-Whitehead_No._21.html,['Whitehead No. 21 - Wikipedia'],,1,
15199-Kress_Floatplane.html,['Kress Drachenflieger - Wikipedia'],,1,
152-978-1-85780-255-9.html,['Book sources - Wikipedia'],,1,
1520-Canadair_CL-28_Argus.html,['Canadair CP-107 Argus - Wikipedia'],507,0,5900
15200-Stanley_Spencer_(aeronaut).html,['Stanley Spencer (aeronaut) - Wikipedia'],,1,
15201-Wright_Glider.html,['Wright Glider - Wikipedia'],,1,
15202-Pearse_monoplane.html,['Richard Pearse - Wikipedia'],,1,
15203-Wright_Flyer_l.html,['Wright Flyer - Wikipedia'],48,0,
15204-John_Joseph_Montgomery.html,['John Joseph Montgomery - Wikipedia'],,1,
15205-Wright_No.2_Glider.html,['Wright Glider - Wikipedia'],,1,
15206-Ezekiel_Airship.html,['Ezekiel Airship - Wikipedia'],,1,
15207-Wright_Flyer_II.html,['Wright Flyer II - Wikipedia'],56,0,5.0
15208-Willows_airships.html,['Willows airships - Wikipedia'],80,0,
